query_id,gallery_id,confidence
f62b7a6faedc445180e097d32532074f,2af1f537ba904a66ad456517ec3cc192,0.97030
f571272966044cbfa9919a9473b1511e,2af1f537ba904a66ad456517ec3cc192,0.75964
61a05a980db14bceaf29f92615477c4c,3622c3eea40e4a708e8ae41997bc6d81,0.81266
3211f7e3ac1f4367b7cda8a412277099,3622c3eea40e4a708e8ae41997bc6d81,0.85028
ba90b218790d42d79ba2bcdfdc096359,35c0e56356f347efa15a595b18b57ae6,0.89708
cfd821cd618447eb997059fa45cd6bd3,35c0e56356f347efa15a595b18b57ae6,0.79250
bde8f1f50cc9494cbfa256cfe7f9b55b,1e05f86f44a94b229df9fd216029f76f,0.91924
184a8ef48b2745c4b36b4f7860da9edb,1e05f86f44a94b229df9fd216029f76f,0.91714
a7922aa63c67409286370a2c80231b95,810436b02aaa470b84adb815009dbb04,0.82539
19860539cc8f4428b0398a4e165a92ed,810436b02aaa470b84adb815009dbb04,0.61428
c06b9f5d7fe841f692e37104463a2eb0,0c85b5e5712442b6b3f2b929bc13525b,0.80076
e17daaf8e468423d8d5966c8c9df50c0,15b603964b534aedb90cdb8f75132dc6,0.98710
efdb8128e1ec4ed4b35c448438503c44,458ba7ca707443baa41e19c5e72bb721,0.92210
ade33762c7e244ada7ebb924fec463f0,458ba7ca707443baa41e19c5e72bb721,0.96784
7738befa8d984804b8d8ccce54e5c5ef,163b2f69d37245eab032365a1594f2e8,0.90831
5381ab03ba064b76b91fab219d0c6802,163b2f69d37245eab032365a1594f2e8,0.91729
a64bf8daeade464296fa118086847bc3,5622ff544cbf48e995e74249b2e39473,0.98493
943c7ac8db424eaea2fb8b8b42d778ae,5622ff544cbf48e995e74249b2e39473,0.99240
01c6654b1e854717a12be47934bf382c,3f721c14eeb143b8bab97cfba211aa15,0.94156
35856d831286420ea1973cae7a9fe256,d100a098869548bca2ad4a9cf3d562c6,0.95299
fd697349ed744dc48eda3a3b4a926664,d100a098869548bca2ad4a9cf3d562c6,0.92623
f1887418fda04dbca9f8c461e8e2d648,e71921d0361346dcbcb4ba11f449686b,0.96718
87e060dff8e943a89510c9ddd2498a24,e71921d0361346dcbcb4ba11f449686b,0.98852
2c9216f456254264b05d8e326ede298c,7dd02fd19e2a4348afbbcff1889197b3,0.81548
cf2774d101f3437e9218fd8fac51137e,7dd02fd19e2a4348afbbcff1889197b3,0.88610
70cd2260ce0143f3bcc98da1fdf65217,ae94d61a66fb40028a7f7941d72e7baf,0.89072
79379655940e4f0fa5df1765acdbed1f,ae94d61a66fb40028a7f7941d72e7baf,0.90183
d39c8309d0d143af95c2f0f9a90bceb4,aa5dc9b0c93c4165bb32f1f06eebcecb,0.97819
84bd4f9704a94b46a47c3df0631607bd,aa5dc9b0c93c4165bb32f1f06eebcecb,0.98321
1dc20bdcbed6400f8d76c64b974c37c0,b66695eeded74d0c97879af4446259ed,0.98665
8537d349351f426596b045d08c860009,b66695eeded74d0c97879af4446259ed,0.98816
a7773e2468284e18b22f69f97f882e9e,7694ff82ddd64a3aa502a1c5b007b91f,0.93886
df8331c06b1244f1b143412ba654e883,7694ff82ddd64a3aa502a1c5b007b91f,0.97613
5c23ae5321d047e3bc9cedb7975b739d,f7e97daec10d422d9ce1e46e17efe83a,0.85454
a80ab773e1274f7ebf0d5fe4778f60d9,f7e97daec10d422d9ce1e46e17efe83a,0.90705
7dea319d83af4d32a8777bd4f0235750,c23e88daed4642d5b2b6ecc69d6fee61,0.91519
85d37294707b4133bd8ab6347ee33a4e,97c1cd59ef8d43feb5caaafb196aaeb3,0.95212
009e78d6557947a4a5a64ee598fca247,97c1cd59ef8d43feb5caaafb196aaeb3,0.95851
2d7ebe86d90a495d855e2661d80b4e80,b63baf2985784fcba80eeec10e955719,0.60133
711d8e0994664c9ab915a122e381f791,b63baf2985784fcba80eeec10e955719,0.97603
1e6693fbf2d745d79ff6bb623f6f316d,b63baf2985784fcba80eeec10e955719,0.73131
d2ef91c239b642da91bd037587ad2084,2082905c030547a9be36f3774226d647,0.97608
64e3ec9a117f49c2b212bb2b521a37d8,2082905c030547a9be36f3774226d647,0.98407
77f177d0eeed478abca2cd119becc465,13e22e084cac4b8b81344e7e2bc6d3fb,0.82991
c3e69a01eb21464bbba9f33605a0a9f8,13e22e084cac4b8b81344e7e2bc6d3fb,0.96624
f4df92626c5f4233a288c077869f5311,453895e1373442ee98e1649ed33dc36b,0.96619
094784068f364f91b25ef759cc1ab43c,453895e1373442ee98e1649ed33dc36b,0.95870
0bdb23bc684a470cbd381677e357bc05,ac67c8ea36354d6399a71d54a513c171,0.96198
2fbed30b5fc9477592455eade4d11f53,603e11cb9bb74f6a8da38b2c2be55302,0.82740
5590cb52bc7843348a8cf1f927761a9c,603e11cb9bb74f6a8da38b2c2be55302,0.79018
e34c544a0f494902bec33f69e1621bad,c912c797000a414f9dee4d4d1b1a7670,0.97558
7ac7d8294e01478c9df97058efb3156c,c912c797000a414f9dee4d4d1b1a7670,0.97084
0da9d9f3ccf244159faaf2ab74e9ee8e,754915af6eef4418a310473d90d9ae6f,0.97846
a318456f5e4840ec984ab7bc341599bb,ad6e35cacdea489785cad52c6d154111,0.73836
35489db1b11b473e983551277d37d535,ad6e35cacdea489785cad52c6d154111,0.73603
b2f4bc3658564ed48f1b254e5aa9b409,b6e2ce20e01d4878840564ca04190933,0.96151
76774da3e8d44572a060c784b7580fc3,2f188ecc07ed4319a54c708671be127d,0.96253
840489766fbe4f25a2c225734f708d00,9e1fdf64d5064d2a90007975a880ff88,0.97540
f5ab7c6f50054b99a700b79eceb4e1d3,c55acaf2472b4b78937f053ed12d3af9,0.97280
0a558663786b4a3a8d313dd283a68d4b,c55acaf2472b4b78937f053ed12d3af9,0.85544
9bff7a0a578f475caccc93f095589d5d,a8a9321545264a57b0db9c835050b555,0.81407
4198c9cf7d9b41bbb7ae2ed0951e840a,a8a9321545264a57b0db9c835050b555,0.89791
c3add8b097874ab0ad486bc593c0b5c0,b3b70eaa565f4940a88cf8c8de9013ee,0.94978
0f1b34a8483146abb2adaff5bb02b4ba,b3b70eaa565f4940a88cf8c8de9013ee,0.93946
e6b93485deba49f1ac26d06b0868328f,440ea9ef4eb0429a95e2340eb6ba4dc8,0.96224
a47d40505ae54859a7350e585c8e9f38,a7f1bafa0b294df99f8d981a119d984c,0.98300
8fd90f1229b0484695bd2efb82434b84,a7f1bafa0b294df99f8d981a119d984c,0.96254
08109fca73604a3a8695b2cfacd4ff7c,bb5c0a589e9f40f8b626877a3f25052a,0.98430
1572fdaba8de45f8af7af0616e548b10,bb5c0a589e9f40f8b626877a3f25052a,0.98194
caec5b04d244475aa25e8ed7b5b5b9fa,a263163648644347ad1b57db955c5d18,0.76785
15c23300bb7b49d1b3e444e67f239721,3a58c43b59a643a1a174c412735367bb,0.95633
1b92a24a385944d7afc9152a22f11ea9,3a58c43b59a643a1a174c412735367bb,0.98009
ea312e087e5f4af297ebccc776daf052,6dbe4622da8941e380401bd5d59a3ccf,0.71527
f111a20394a640d0967f902530cbd89f,7d7cf192556042c0812fa4e4474b897b,0.70190
5d262840764a4a239f15638447926c85,7d7cf192556042c0812fa4e4474b897b,0.90789
2cf4a4c5758b4570a5b7c9dac81cf80e,11c01c158359432ab34bc2450c8febf8,0.80251
8eef70fa18504afeb50970897dac1c3b,11c01c158359432ab34bc2450c8febf8,0.73759
5ade56869db54f2b86b4a3b8178baaac,fc9614226f044fc0bb6a0a376e6cb4e3,0.94187
c56dcc66223240c0b73f34716f8a64e1,fc9614226f044fc0bb6a0a376e6cb4e3,0.94347
d0c1a950eb4242a1bebe12914d96c58f,3410d52ca86d4446807d72b4b3b4b839,0.93070
113fe1503aa244abbfda107ee1073cce,3410d52ca86d4446807d72b4b3b4b839,0.95785
24ba40b8273f4683ad72100451fc046a,4334561fe16e451e9360ec35d068931d,0.70823
8b357e20060146ddba8ab4d42de796a7,4334561fe16e451e9360ec35d068931d,0.92399
422591f8e9da43c58dc8d535205cb5dc,abdb02fe03c840938fa27cc353bdb80e,0.96376
2c3a32934654401bb314cb271cee4e91,abdb02fe03c840938fa27cc353bdb80e,0.87920
82fb20c439864e25844e6040f6b098f9,0f47416cb2ae4ab8836a7112fccda688,0.83647
2548709da3124ff3b8bd929ca9b3529f,0f47416cb2ae4ab8836a7112fccda688,0.66969
f0e4012490394891a099fcab0ab31987,b2b008b4a0a84ccebbfcdf21e129dda2,0.85386
bb1c96bdd3c74a2d90c994e404c1f92f,736982e49f0f404ca1a45f9e8acc145c,0.61468
00563c215724428cb445900744e61531,736982e49f0f404ca1a45f9e8acc145c,0.86617
d58dca3f397f42f8a498366e919834c7,736982e49f0f404ca1a45f9e8acc145c,0.86753
1bd1de15f5c9452f8e7b2feb415f8d55,86b05d24d96743838828c678f7d036ae,0.84625
1a09aacf1c654f40bc2affeb2373ddab,86b05d24d96743838828c678f7d036ae,0.92057
0e347938b23f44359356cb5ec6411eb0,d1116dad33cd491bbf95bd219e543229,0.86140
63b6bac7908d4672ace5c9100067ce0a,d1116dad33cd491bbf95bd219e543229,0.77553
0588f4f39bf047f3ba5cdccd931eccd0,888ff1c0998c4bdab1e452b35e00c732,0.97847
479f56832695402eb220d05d00e90547,888ff1c0998c4bdab1e452b35e00c732,0.97567
781682ada7074772acb6977d5aafe7dc,682729001d444261960e099872ebb9b4,0.95058
21384d995c374b8bb98d3b2961589a3e,682729001d444261960e099872ebb9b4,0.96070
0a6b0b6417754d2e9fd7fe30b19d0cf4,f10668126b31410f8d554e50e2daf778,0.91723
1d75695d71c849559ea1e7c4c880b382,f10668126b31410f8d554e50e2daf778,0.96106
9c10343f2c4e47038daf6277eb9242b4,320e864a4acb46e593a23c1022a89439,0.86172
cf750cece23146619b57db59011b9de6,320e864a4acb46e593a23c1022a89439,0.89667
70362cd4df7a4e34879c312c900e43b8,7dc95dd90d044f10a83245f5ca548d2d,0.96693
1cc27d775f0641a7a54e958374424227,7dc95dd90d044f10a83245f5ca548d2d,0.96488
9f469fc5274f43afa479f988c0898bcd,62de0c73dff240a79d3599af93a130b3,0.94215
a93ff31cfac245d0a63f9cec4e39a83d,62de0c73dff240a79d3599af93a130b3,0.92433
2295299519b34bb08ec62225c9998839,d79f957fdb9f47d29be3ec72a4c8f99e,0.82106
d4c88511e06540e5b2d8c6f79db74693,d79f957fdb9f47d29be3ec72a4c8f99e,0.85816
da2f4a9d620d4d04969c6935c1726daf,3d4a0219156c45f19a89d72b1916d5e7,0.98320
f215034f390a4bc08900acbe4b73ab28,3d4a0219156c45f19a89d72b1916d5e7,0.96630
fe4025f512244bfcbf81de089ef83695,f68e1d39ff124254a392c1b60d32e29f,0.90102
cd406f31902f43d78dc02845fe4b9158,458a19bd8c0448e7b033e809d3f0cdb4,0.82286
9b8826110b3f4eb38bb46e8119b12baa,5c51398429e14a15835fe97974140fb0,0.62802
37b1014d038741fcaf6008b63e36771b,5c51398429e14a15835fe97974140fb0,0.87995
7ce53b7322fc488690ba02d20b250cdf,cf27a4a3c6ac4c82bc293282e5d46a06,0.89632
386fc8ca75ef40e393d9705ec9345017,cf27a4a3c6ac4c82bc293282e5d46a06,0.89748
161d1b7ab93c4508bc33cf4e7833e990,78d58d5f483e4d6eb2ff98e48d853a00,0.97985
f980854ccc074990b6280821bbcf8cb4,78d58d5f483e4d6eb2ff98e48d853a00,0.95174
3ffcf6973eaa469fb8676b179ce12001,5978a8d24bf34899968e435b77850840,0.94516
6e64314aebc841fcb7ebe3c29f36dbac,5978a8d24bf34899968e435b77850840,0.98636
20226d27ec7f423994c07fa2875d503e,b221dae7fb7a4bcfbecc9727bdffc2ba,0.75262
59f2b4532caa42f1b948804d68d2ecb0,97e227c6292f4db3845e9335c1410665,0.82846
046487087f73438c8ef0b5c4b6a148f2,97e227c6292f4db3845e9335c1410665,0.83514
d622c088a5f24f00934f10b79f1f13dc,361431cd7e864702aed64c6b8a286995,0.61841
826b1f4852724b808ce3351344a1b2fe,361431cd7e864702aed64c6b8a286995,0.94979
e42e2d1234664da6a21aa5a3fdc1aa96,79683a37c69a417ebe02f6adbe8801d3,0.95988
94511f83b8bf4283b48df4d781f2c514,79683a37c69a417ebe02f6adbe8801d3,0.96614
0cabb685ab9541c7a8a2224a80e381d8,ffbdf132632540419924130cd3c9b655,0.90833
f46bfd0735704923bdd26dcb0434510f,8ac6e02eb2bb4864a1c0ccdeddbee008,0.94368
e93581457afd4a43b8164d3e66e9f7ae,8ac6e02eb2bb4864a1c0ccdeddbee008,0.94207
13d5a9f808d74dbe8eab7b946ddc3479,7dc794a8c2ed4b22bc8e9283fb6484ec,0.81548
26f6ec2cc845420291b92fcd0cc1af4f,7dc794a8c2ed4b22bc8e9283fb6484ec,0.82676
803cb74c5b2640d69740fd2d2b785e4f,7cc96713b08a4870a0d51478416c3148,0.88075
ffc33adbec164c61bbf23a3a0c3b1731,63be608a473b4652ac4a4809dfd01d46,0.97393
222455c8b5944065b57b3242fcd70d09,1bedee5edfdf4584ad354c7c02635851,0.96316
8fe9d441dd224571a5c1f5b571499057,ce8f613bca4b47848f876c6c6b36ad1f,0.93266
4cd17c87e0024aa680b0be35e8bbe8c3,5435b42467f54fe0a00df76c745d2dc6,0.95238
93bbf530630745c7bf0584d2a0de8115,5435b42467f54fe0a00df76c745d2dc6,0.95044
7474b93a4ecc4d6ca11bfcc337a31a2e,c842dfe7724e4bb8b99f68a7906bcf91,0.96082
c66ecf23e726427985f02e75435553d3,c842dfe7724e4bb8b99f68a7906bcf91,0.92124
801378899195445cac663804bf6f664e,d2212a501358476380de5c2a6c140b58,0.96504
bef58b100e6f45a492b7fc414aefecc9,d2212a501358476380de5c2a6c140b58,0.95888
5b7206e44ba146339f78e7b18ad8717a,dcbee35ef3ae42179945cd232d50ae50,0.97107
9e12d2edbb2040eab83246961f4c6850,81a3f6e40f7c45c8b6937f4ccc5c4b73,0.97173
f78d8f147416456b8fda9bfb7394a529,81a3f6e40f7c45c8b6937f4ccc5c4b73,0.95877
9a45b92df7b841e8b9b5deef2f6eb2e3,e9bb8eea208a46b4b859e0055ee17592,0.68215
c7a763f526454b8c8cc1f2c487fa2301,e9bb8eea208a46b4b859e0055ee17592,0.65867
3b78e7ee0e3746678fe0d4c74c5f094b,aa442d593f20489f9e53b680ae7b2e89,0.67105
0bb1f23e3f1c4d61925d4ec546969dda,aa442d593f20489f9e53b680ae7b2e89,0.68813
92c9579956da4be89732b7fab2541619,1ed0a794a95749dab052d5ac4b432a6f,0.92664
098002fa8a7a48c9a085fb1b7607d8d6,7fd41ad449ce49398e018426a0bcd958,0.96684
87a71b2a0e8040c19b3f98ef27d99892,7fd41ad449ce49398e018426a0bcd958,0.97061
aa5fc1a62c30420bb7d829437fdd13b7,c9dc6dc141134511af306e296ed91893,0.88371
46db4940540c423b9a6c3178a23019ed,c9dc6dc141134511af306e296ed91893,0.88049
774e795be6fb472684b6407da1e2191c,64395ea6cd34429c9c86a1409789eb0e,0.95869
5f75e82c2fd24c14a9e3e666f49e73e1,64395ea6cd34429c9c86a1409789eb0e,0.97886
78da5dca302f4cbc847cc1c9d430c6a4,201cee157f9b4a4781025fd4326880ab,0.95493
3aeadf62aee242a88dce3d1a162772ae,201cee157f9b4a4781025fd4326880ab,0.83214
0de617b0712843ba9f26f5ea0b6f8319,d5d36042817e44bb809f26f47e9e32d6,0.97485
8d2d836d91004099a39238db04f1d806,d5d36042817e44bb809f26f47e9e32d6,0.95665
5e6b5fc45c9849118f4989bcf60a41b9,ca0a1594ce7b4b5e9be966a2201a2046,0.96638
fcd29ff1612f4fdf8037e03b83dc8c5a,d610a64f350f4215bd077882c7b301bb,0.99036
f895fe0c7f294c1dbad95aae754af6fc,d610a64f350f4215bd077882c7b301bb,0.99563
bd5c22375be94e1e82d9488f3a633b51,6beebdf34b94492e992fac1386c300f7,0.97818
de15ac5920cf46f694a8a2bf747530e3,6beebdf34b94492e992fac1386c300f7,0.97431
7fcd7415329d4cd0bcea4497b9616591,a1c8b5a534384f9881a26f2f8b69f105,0.90763
59bcdb016b244569bace9969a1a6f2d4,2583aa8503ca45b4b105e4b0974d423d,0.60627
da904bedd92d433db6d19f2010c56e82,2583aa8503ca45b4b105e4b0974d423d,0.98803
246645bcebf047f2a51dfed044b78827,2583aa8503ca45b4b105e4b0974d423d,0.87427
03113fef82644d0aa3fa26709c291f5c,13a9ef98532b4b5088e9e408c9eedd35,0.94785
507843ed09754f6da00da29e990b24d7,13a9ef98532b4b5088e9e408c9eedd35,0.89764
7c49568b885e4f5496912fe608814506,b35cfb8617134a89b2d43a5479f2534c,0.92952
1160bf8254484ceea17a9f91df034bce,b35cfb8617134a89b2d43a5479f2534c,0.88119
cf313bcd4424467c862131f828327706,823b52f7a85842ea909a9ef217cbca76,0.84798
d3c11a696e8c49a4bcd4950226f63847,823b52f7a85842ea909a9ef217cbca76,0.78790
62e4c46453d44df39484214b1dcc3adf,e66590ed7cb44bfe95a3403f7d5d9c21,0.72993
570beeb88d4a48769f5edf060889f5d0,e66590ed7cb44bfe95a3403f7d5d9c21,0.86639
ba8a425eb0a54c828ae20e3392809805,822dd4c723054639a649284e16e6a31d,0.77672
e6d569b65b644f9cb05a35b282f09f3f,822dd4c723054639a649284e16e6a31d,0.72087
b01eadf8a5264fc684b87ac714870423,408ec3f510ab4b61bf3c5543a94f7f2a,0.94474
fc7507f7b2a649a99b670e047a94526a,b27a57ffad3645749b476ffb6f517698,0.72132
aa2138393359408ca8974e017d02cef2,b27a57ffad3645749b476ffb6f517698,0.73179
7500b0b20a244ccdbf3ff81bbef97b25,9c297bbcb57b4f3c90cfbe79298b6123,0.97258
8268200e966a49afa792da2ce839917a,9c297bbcb57b4f3c90cfbe79298b6123,0.97266
d5268595eac9476abfc4515b37da422c,770ef043d4f8485389aa9497daf48d2e,0.85178
f7839ffba6d74a3aaf985d992f78b0ce,770ef043d4f8485389aa9497daf48d2e,0.76540
b7948a4641354a45980df8dd20f3c837,80d81f8c1b2149809251e3995b51d8bb,0.89931
75ae30bbc85e4503a1a7e93ab1519182,80d81f8c1b2149809251e3995b51d8bb,0.89219
1671a1c9a4b1406fbbecc3a2028d9c13,ea2d5078de914b6eb7bcf4ef667e633a,0.98071
bf564b86c2644b97b261da79925a9843,7fb16d25c68e4bc18526f4bbfeefe1e7,0.95209
6f9c2776b540430eba9a3afce6c613d8,7fb16d25c68e4bc18526f4bbfeefe1e7,0.98211
7b78692416544095891e5b1096e96fb8,f4c30498300f40acb9e835131de41d51,0.79400
